"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"8925","90","1","11"
"8926","90","1","6"
"8919","90","1","6"
"8928","90","1","14"
"8932","90","1","12"
"8923","90","1","4"
"8930","90","1","8"
"8933","90","1","18"
"8931","90","1","2"
"8939","90","1","6"
"8929","90","1","3"
"8940","90","1","29"
"8938","90","1","9"
"8943","90","1","13"
"8936","90","1","6"
"8935","90","1","3"
"8937","90","1","3"
"8934","90","2","24"
"8941","90","1","3"
"8946","90","1","4"
"8945","90","1","2"
"8949","90","1","11"
"8944","90","1","3"
"8942","90","2","26"
"8951","90","1","15"
"8947","90","1","3"
"8953","90","1","15"
"8948","90","1","7"
"8952","90","1","11"
"8959","90","1","11"
"8958","90","1","18"
"8960","90","1","9"
"8956","90","1","12"
"8961","90","1","44"
"8950","90","2","16"
"8962","90","1","26"
"8954","90","1","2"
"8965","90","1","20"
"8957","90","1","3"
"8955","90","1","6"
"8970","90","1","11"
"8971","90","1","5"
"8963","90","1","6"
"8973","90","1","15"
"8967","90","1","17"
"8966","90","1","2"
"8968","90","1","2"
"8964","90","1","2"
"8972","90","2","22"
"8974","90","1","3"
"8975","90","1","1"
"8969","90","2","22"
"8979","90","1","21"
"8977","90","1","5"
"8976","90","1","2"
"8978","90","1","3"
"8984","90","1","9"
"8985","90","1","7"
"8980","90","1","3"
"8981","90","1","1"
"8982","90","2","20"
"8990","90","1","20"
"8987","90","1","7"
"8983","90","1","1"
"8986","90","1","5"
"8988","90","1","7"
"8991","90","1","24"
"8993","90","1","22"
"8994","90","1","5"
"8997","90","1","4"
"8996","90","1","16"
"8999","90","1","10"
"9000","90","1","9"
"9001","100","1","20"
"8989","90","2","22"
"8998","90","1","8"
"9005","100","1","12"
"8992","90","2","16"
"8995","90","2","14"
"9007","100","1","16"
"9004","100","1","9"
"9006","100","1","7"
"9012","100","1","18"
"9013","100","1","18"
"9009","100","1","12"
"9015","100","1","14"
"9017","100","1","14"
"9002","100","1","2"
"9003","100","2","15"
"9008","100","1","2"
"9014","100","1","1"
"9010","100","1","3"
"9023","100","1","21"
"9011","100","2","19"
"9022","100","1","25"
"9019","100","1","3"
"9016","100","1","2"
"9024","100","1","18"
"9018","100","1","4"
"9029","100","1","12"
"9020","100","1","2"
"9030","100","1","2"
"9021","100","2","42"
"9032","100","1","19"
"9031","100","1","16"
"9025","100","1","4"
"9027","100","1","3"
"9037","100","1","30"
"9028","100","1","1"
"9026","100","1","1"
"9034","100","1","9"
"9036","100","1","5"
"9033","100","1","5"
"9039","100","1","1"
"9035","100","1","3"
"9038","100","1","2"
"9040","100","1","2"
"9041","100","1","7"
"9047","100","1","37"
"9042","100","1","4"
"9043","100","1","5"
"9046","100","1","10"
"9049","100","1","4"
"9044","100","1","2"
"9048","100","1","4"
"9051","100","1","6"
"9052","100","1","14"
"9045","100","1","1"
"9057","100","1","24"
"9053","100","1","10"
"9058","100","1","18"
"9050","100","2","23"
"9054","100","1","5"
"9055","100","1","3"
"9060","100","1","18"
"9056","100","1","1"
"9059","100","1","2"
"9061","100","1","3"
"9063","100","1","3"
"9067","100","1","29"
"9064","100","1","3"
"9062","100","1","1"
"9073","100","1","45"
"9070","100","1","16"
"9068","100","1","10"
"9065","100","1","3"
"9069","100","1","5"
"9072","100","1","32"
"9076","100","1","24"
"9066","100","2","47"
"9077","100","1","12"
"9080","100","1","28"
"9074","100","1","2"
"9083","100","1","6"
"9079","100","1","22"
"9071","100","1","1"
"9075","100","1","2"
"9082","100","1","7"
"9084","100","1","25"
"9087","100","1","6"
"9088","100","1","13"
"9089","100","1","20"
"9078","100","1","2"
"9092","100","1","24"
"9085","100","1","3"
"9081","100","1","2"
"9090","100","1","18"
"9091","100","1","11"
"9097","100","1","21"
"9100","100","1","52"
"9094","100","1","2"
"9098","100","1","20"
"9086","100","2","32"
"9096","100","1","12"
"9095","100","1","9"
"9102","100","1","20"
"9101","100","1","12"
"9093","100","1","2"
"9107","100","1","16"
"9099","100","1","5"
"9103","100","1","13"
"9104","100","1","4"
"9106","100","1","2"
"9105","100","1","3"
"9114","100","1","18"
"9108","100","1","3"
"9111","100","1","4"
"9112","100","1","8"
"9116","100","1","37"
"9119","100","1","14"
"9113","100","1","8"
"9109","100","2","24"
"9110","100","2","19"
"9121","100","1","17"
"9118","100","1","10"
"9126","100","1","8"
"9124","100","1","18"
"9115","100","1","3"
"9127","100","1","36"
"9117","100","1","2"
"9120","100","1","13"
"9129","100","1","10"
"9122","100","1","10"
"9131","100","1","5"
"9123","100","1","1"
"9125","100","1","4"
"9133","100","1","12"
"9137","100","1","27"
"9128","100","1","4"
"9135","100","1","21"
"9130","100","1","1"
"9132","100","1","10"
"9140","100","1","22"
"9139","100","1","15"
"9143","100","1","9"
"9144","100","1","10"
"9141","100","1","1"
"9136","100","1","6"
"9134","100","2","21"
"9138","100","1","5"
"9142","100","1","3"
"9148","100","1","15"
"9150","100","1","33"
"9145","100","1","4"
"9146","100","1","5"
"9149","100","1","10"
"9147","100","1","2"
"9151","100","1","7"
"9156","100","1","9"
"9154","100","1","16"
"9152","100","1","4"
"9160","100","1","3"
"9159","100","1","18"
"9153","100","1","2"
"9155","100","1","3"
"9158","100","1","21"
"9157","100","1","3"
"9161","100","1","3"
"9162","100","1","6"
"9166","100","1","18"
"9164","100","1","5"
"9170","100","1","9"
"9165","100","1","6"
"9167","100","1","3"
"9163","100","1","1"
"9172","100","1","31"
"9168","100","1","2"
"9174","100","1","22"
"9169","100","1","5"
"9173","100","1","3"
"9175","100","1","14"
"9177","100","1","2"
"9182","100","1","22"
"9183","100","1","13"
"9171","100","1","1"
"9179","100","1","2"
"9180","100","1","9"
"9185","100","1","22"
"9176","100","1","1"
"9178","100","2","29"
"9191","100","1","10"
"9188","100","1","12"
"9186","100","1","16"
"9189","100","1","5"
"9184","100","1","1"
"9187","100","1","12"
"9190","100","1","15"
"9181","100","2","24"
"9192","100","1","1"
"9200","100","1","19"
"9194","100","1","8"
"9193","100","2","35"
"9201","100","1","11"
"9195","100","1","5"
"9196","100","1","1"
"9199","100","1","2"
"9197","100","2","41"
"9203","100","1","1"
"9202","100","1","3"
"9198","100","2","8"
"9207","100","1","31"
"9209","100","1","9"
"9204","100","2","28"
"9206","100","1","1"
"9212","100","1","13"
"9205","100","1","1"
"9217","100","1","27"
"9216","100","1","24"
"9215","100","1","28"
"9208","100","1","2"
"9210","100","1","2"
"9214","100","1","6"
"9211","100","1","5"
"9213","100","1","2"
"9221","100","1","6"
"9225","100","1","19"
"9219","100","1","9"
"9226","100","1","11"
"9222","100","1","8"
"9218","100","2","47"
"9227","100","1","43"
"9224","100","1","9"
"9223","100","1","7"
"9232","100","1","14"
"9220","100","1","4"
"9231","100","1","20"
"9229","100","1","14"
"9230","100","1","13"
"9234","100","1","14"
"9240","100","1","28"
"9235","100","1","8"
"9228","100","1","3"
"9241","100","1","15"
"9233","100","1","7"
"9242","100","1","33"
"9245","100","1","27"
"9246","100","1","17"
"9236","100","1","2"
"9238","100","1","4"
"9248","100","1","16"
"9243","100","1","10"
"9244","100","1","6"
"9237","100","1","1"
"9239","100","2","15"
"9253","100","1","32"
"9247","100","1","6"
"9251","100","1","10"
"9256","100","1","17"
"9258","100","1","19"
"9249","100","1","11"
"9250","100","1","3"
"9252","100","1","5"
"9255","100","1","13"
"9254","100","1","4"
"9263","100","1","15"
"9261","100","1","10"
"9264","100","1","7"
"9257","100","1","7"
"9260","100","1","3"
"9269","100","1","23"
"9259","100","1","1"
"9272","100","1","19"
"9265","100","1","14"
"9270","100","1","14"
"9262","100","1","1"
"9268","100","1","17"
"9273","100","1","6"
"9274","100","1","5"
"9278","100","1","25"
"9267","100","2","21"
"9266","100","1","2"
"9275","100","1","7"
"9271","100","1","1"
"9283","100","1","17"
"9284","100","1","17"
"9277","100","1","1"
"9276","100","1","1"
"9286","100","1","21"
"9279","100","1","7"
"9288","100","1","41"
"9282","100","1","6"
"9281","100","1","8"
"9280","100","2","25"
"9285","100","1","1"
"9287","100","1","3"
"9292","100","1","11"
"9291","100","1","4"
"9289","100","1","1"
"9296","100","1","16"
"9290","100","2","16"
"9295","100","1","16"
"9300","100","1","21"
"9293","100","2","35"
"9294","100","1","1"
"9302","100","1","20"
"9297","100","1","7"
"9298","100","1","10"
"9306","100","1","32"
"9303","100","1","12"
"9309","100","1","9"
"9307","100","1","6"
"9301","100","1","5"
"9299","100","1","2"
"9311","100","1","16"
"9314","100","1","19"
"9308","100","1","12"
"9305","100","2","26"
"9310","100","1","4"
"9304","100","1","1"
"9313","100","1","6"
"9312","100","1","1"
"9317","100","1","9"
"9318","100","1","19"
"9319","100","1","19"
"9324","100","1","44"
"9315","100","1","5"
"9320","100","1","12"
"9316","100","1","3"
"9321","100","1","3"
"9327","100","1","17"
"9322","100","1","4"
"9325","100","1","13"
"9331","100","1","35"
"9333","100","1","25"
"9323","100","1","1"
"9328","100","1","2"
"9329","100","1","3"
"9326","100","2","24"
"9334","100","1","25"
"9330","100","1","6"
"9340","100","1","9"
"9336","100","1","8"
"9341","100","1","13"
"9332","100","1","1"
"9335","100","1","2"
"9337","100","1","6"
"9343","100","1","17"
"9339","100","1","6"
"9338","100","1","2"
"9342","100","1","4"
"9344","100","1","1"
"9347","100","1","7"
"9348","100","1","3"
"9351","100","1","3"
"9345","100","1","1"
"9349","100","1","5"
"9346","100","2","31"
"9357","100","1","21"
"9350","100","2","28"
"9360","100","1","8"
"9358","100","1","5"
"9354","100","1","1"
"9355","100","1","1"
"9352","100","1","1"
"9359","100","1","6"
"9363","100","1","42"
"9353","100","2","32"
"9356","100","2","20"
"9367","100","1","28"
"9361","100","1","7"
"9365","100","1","8"
"9371","100","1","22"
"9364","100","1","4"
"9362","100","1","5"
"9370","100","1","12"
"9368","100","1","5"
"9372","100","1","5"
"9366","100","1","2"
"9375","100","1","4"
"9373","100","1","3"
"9369","100","1","1"
"9379","100","1","37"
"9376","100","1","12"
"9382","100","1","14"
"9378","100","1","10"
"9380","100","1","8"
"9385","100","1","27"
"9374","100","2","29"
"9381","100","1","5"
"9387","100","1","21"
"9388","100","1","17"
"9389","100","1","19"
"9377","100","1","5"
"9383","100","1","7"
"9393","100","1","25"
"9384","100","1","1"
"9392","100","1","11"
"9386","100","1","4"
"9398","100","1","27"
"9390","100","2","22"
"9400","100","1","28"
"9391","100","1","1"
"9395","100","1","5"
"9403","100","1","17"
"9394","100","1","5"
"9396","100","1","1"
"9399","100","1","17"
"9406","100","1","12"
"9408","100","1","11"
"9409","100","1","23"
"9397","100","1","1"
"9404","100","1","5"
"9407","100","1","9"
"9401","100","1","12"
"9411","100","1","14"
"9402","100","1","4"
"9405","100","1","4"
"9417","100","1","7"
"9416","100","1","31"
"9410","100","1","3"
"9414","100","1","8"
"9419","100","1","7"
"9412","100","1","2"
"9415","100","1","1"
"9413","100","1","2"
"9418","100","1","7"
"9422","100","1","9"
"9428","100","1","18"
"9424","100","1","10"
"9420","100","1","1"
"9421","100","1","2"
"9430","100","1","13"
"9423","100","1","5"
"9426","100","1","5"
"9431","100","1","26"
"9429","100","1","13"
"9425","100","1","1"
"9436","100","1","9"
"9427","100","1","3"
"9432","100","1","11"
"9438","100","1","25"
"9439","100","1","25"
"9435","100","1","14"
"9434","100","1","10"
"9443","100","1","29"
"9433","100","1","5"
"9442","100","1","5"
"9448","100","1","29"
"9440","100","1","8"
"9441","100","1","4"
"9437","100","1","2"
"9445","100","1","16"
"9451","100","1","24"
"9444","100","1","7"
"9452","100","1","26"
"9446","100","1","7"
"9454","100","1","13"
"9447","100","1","2"
"9458","100","1","24"
"9455","100","1","5"
"9449","100","1","2"
"9450","100","1","2"
"9461","100","1","22"
"9459","100","1","9"
"9453","100","1","9"
"9456","100","1","3"
"9463","100","1","25"
"9457","100","1","1"
"9460","100","1","3"
"9465","100","1","7"
"9468","100","1","18"
"9471","100","1","37"
"9470","100","1","35"
"9466","100","1","5"
"9474","100","1","14"
"9467","100","1","4"
"9464","100","1","2"
"9462","100","2","18"
"9469","100","1","2"
"9473","100","1","8"
"9472","100","2","22"
"9479","100","1","13"
"9475","100","1","2"
"9476","100","1","3"
"9481","100","1","13"
"9478","100","1","3"
"9477","100","1","1"
"9483","100","1","8"
"9485","100","1","16"
"9480","100","1","6"
"9484","100","1","5"
"9486","100","1","1"
"9487","100","1","8"
"9482","100","2","24"
"9488","100","1","3"
"9489","100","1","1"
"9493","100","1","6"
"9491","100","1","5"
"9490","100","1","6"
"9496","100","1","23"
"9499","100","1","11"
"9492","100","1","4"
"9494","100","1","3"
"9500","100","1","10"
"9503","100","1","10"
"9497","100","1","9"
"9498","100","1","1"
"9502","100","1","10"
"9495","100","1","1"
"9506","100","1","20"
"9508","100","1","22"
"9507","100","1","11"
"9505","100","1","5"
"9501","100","1","1"
"9504","100","1","2"
"9515","100","1","15"
"9510","100","1","4"
"9511","100","1","2"
"9516","100","1","13"
"9509","100","1","4"
"9514","100","1","1"
"9521","100","1","18"
"9513","100","2","26"
"9512","100","2","8"
"9517","100","1","12"
"9523","100","1","14"
"9519","100","1","5"
"9518","100","1","2"
"9522","100","1","10"
"9524","100","1","6"
"9526","100","1","9"
"9520","100","1","1"
"9531","100","1","37"
"9528","100","1","4"
"9525","100","1","5"
"9533","100","1","27"
"9529","100","1","5"
"9527","100","1","7"
"9536","100","1","25"
"9532","100","1","4"
"9534","100","1","17"
"9538","100","1","2"
"9530","100","1","4"
"9537","100","1","2"
"9535","100","1","9"
"9543","100","1","37"
"9539","100","1","2"
"9547","100","1","11"
"9541","100","1","1"
"9546","100","1","11"
"9540","100","2","35"
"9545","100","1","5"
"9542","100","2","46"
"9552","100","1","13"
"9549","100","1","23"
"9544","100","2","28"
"9551","100","1","16"
"9548","100","1","5"
"9559","100","1","27"
"9555","100","1","1"
"9558","100","1","41"
"9550","100","1","8"
"9553","100","1","4"
"9560","100","1","23"
"9564","100","1","25"
"9557","100","1","2"
"9556","100","1","7"
"9563","100","1","9"
"9554","100","1","1"
"9569","100","1","16"
"9562","100","1","2"
"9565","100","1","7"
"9566","100","1","1"
"9561","100","1","1"
"9568","100","1","11"
"9572","100","1","27"
"9567","100","1","4"
"9575","100","1","20"
"9576","100","1","15"
"9573","100","1","3"
"9570","100","1","1"
"9577","100","1","5"
"9571","100","1","1"
"9574","100","1","4"
"9584","100","1","15"
"9578","100","1","2"
"9581","100","1","5"
"9579","100","1","4"
"9587","100","1","9"
"9582","100","1","3"
"9580","100","1","1"
"9583","100","1","3"
"9586","100","1","5"
"9585","100","1","1"
"9588","100","1","6"
"9590","100","1","11"
"9596","100","1","27"
"9592","100","1","9"
"9599","100","1","22"
"9591","100","1","4"
"9600","100","1","21"
"9597","100","1","15"
"9589","100","1","1"
"9601","100","1","7"
"9594","100","1","5"
"9593","100","1","2"
"9595","100","1","4"
"9602","100","1","24"
"9598","100","1","7"
"9605","100","1","22"
"9603","100","1","6"
"9610","100","1","14"
"9607","100","1","19"
"9609","100","1","3"
"9606","100","1","5"
"9613","100","1","13"
"9614","100","1","21"
"9604","100","1","1"
"9616","100","1","9"
"9608","100","1","1"
"9618","100","1","7"
"9615","100","1","19"
"9611","100","1","6"
"9612","100","1","1"
"9621","100","1","13"
"9626","100","1","8"
"9617","100","1","2"
"9620","100","1","3"
"9619","100","1","1"
"9622","100","1","2"
"9624","100","1","2"
"9623","100","1","1"
"9625","100","1","5"
"9632","100","1","26"
"9628","100","1","7"
"9633","100","1","10"
"9630","100","1","20"
"9629","100","1","3"
"9634","100","1","7"
"9635","100","1","23"
"9631","100","1","10"
"9627","100","2","21"
"9639","100","1","13"
"9641","100","1","13"
"9637","100","1","15"
"9643","100","1","11"
"9636","100","1","1"
"9638","100","1","5"
"9647","100","1","20"
"9640","100","2","35"
"9649","100","1","9"
"9645","100","1","4"
"9644","100","1","3"
"9651","100","1","29"
"9642","100","2","36"
"9646","100","1","3"
"9650","100","1","9"
"9653","100","1","25"
"9657","100","1","7"
"9656","100","1","26"
"9652","100","1","10"
"9648","100","1","1"
"9661","100","1","19"
"9655","100","1","10"
"9658","100","1","4"
"9659","100","1","19"
"9664","100","1","13"
"9666","100","1","12"
"9662","100","1","7"
"9665","100","1","9"
"9654","100","2","28"
"9660","100","1","3"
"9668","100","1","22"
"9663","100","1","6"
"9667","100","1","5"
"9674","100","1","26"
"9670","100","1","13"
"9678","100","1","7"
"9679","100","1","39"
"9669","100","1","1"
"9677","100","1","6"
"9676","100","1","7"
"9680","100","1","41"
"9673","100","1","1"
"9671","100","1","1"
"9672","100","1","2"
"9685","100","1","34"
"9675","100","1","2"
"9681","100","1","14"
"9688","100","1","29"
"9683","100","1","7"
"9691","100","1","19"
"9684","100","1","10"
"9693","100","1","15"
"9682","100","1","1"
"9692","100","1","20"
"9686","100","1","1"
"9690","100","1","1"
"9687","100","2","29"
"9695","100","1","17"
"9689","100","2","43"
"9694","100","1","5"
"9702","100","1","15"
"9697","100","1","1"
"9698","100","1","12"
"9703","100","1","5"
"9701","100","1","9"
"9704","100","1","8"
"9696","100","2","14"
"9699","100","2","7"
"9700","100","1","1"
"9711","100","1","20"
"9706","100","1","9"
"9709","100","1","10"
"9705","100","1","12"
"9714","100","1","30"
"9708","100","1","19"
"9710","100","1","9"
"9712","100","1","14"
"9707","100","1","9"
"9713","100","1","9"
"9718","100","1","10"
"9715","100","1","7"
"9717","100","1","3"
"9725","100","1","25"
"9722","100","1","3"
"9723","100","1","13"
"9719","100","1","4"
"9716","100","1","1"
"9728","100","1","13"
"9720","100","1","1"
"9730","100","1","31"
"9721","100","1","4"
"9724","100","1","4"
