"BehaviorSpace results (NetLogo 6.2.0)"
"Traffic Basic.nlogo"
"experiment"
"02/05/2021 10:19:37:535 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of  turtles"
"3869","0.004","20","0.029","1000","0.19139991326360847"
"3868","0.004","20","0.029","1000","0.21049405998966395"
"3871","0.004","20","0.029","1000","0.17883285020106263"
"3870","0.004","20","0.029","1000","0.19353972216617688"
"3864","0.004","20","0.029","1000","0.1900057190435969"
"3872","0.004","20","0.029","1000","0.19623488940634207"
"3874","0.004","20","0.029","1000","0.19296272758286442"
"3875","0.004","20","0.029","1000","0.1810782048059383"
"3873","0.004","20","0.029","1000","0.1954065285129306"
"3876","0.004","20","0.029","1000","0.18919388076028265"
"3877","0.004","20","0.029","1000","0.1887750515755375"
"3879","0.004","20","0.029","1000","0.19515884406335904"
"3878","0.004","20","0.029","1000","0.18732810150278884"
"3880","0.004","20","0.029","1000","0.18180252603283223"
"3881","0.004","20","0.029","1000","0.1969681893792599"
"3882","0.004","20","0.029","1000","0.20905600308984124"
"3883","0.004","20","0.029","1000","0.19465477815694945"
"3885","0.004","20","0.029","1000","0.177836359434688"
"3884","0.004","20","0.029","1000","0.19627154154314078"
"3886","0.004","20","0.029","1000","0.1835920430772451"
"3887","0.004","20","0.029","1000","0.19044662571228438"
"3888","0.004","20","0.029","1000","0.20565190856561308"
"3890","0.004","20","0.029","1000","0.19417830722523946"
"3889","0.004","20","0.029","1000","0.1917778705813837"
"3892","0.004","20","0.029","1000","0.19269262142681848"
"3891","0.004","20","0.029","1000","0.20532696777748843"
"3893","0.004","20","0.029","1000","0.20966764938335597"
"3894","0.004","20","0.029","1000","0.1878897003420721"
"3896","0.004","20","0.029","1000","0.18847657701840076"
"3895","0.004","20","0.029","1000","0.20739488831243139"
"3897","0.004","20","0.029","1000","0.1812332581852391"
"3898","0.004","20","0.029","1000","0.18115000000000234"
"3899","0.004","20","0.029","1000","0.18558262543990758"
"3900","0.004","20","0.029","1000","0.19008518409344702"
"3901","0.004","20","0.032","1000","0.18869808732525734"
"3902","0.004","20","0.032","1000","0.16985744845510425"
"3903","0.004","20","0.032","1000","0.1782000000000022"
"3905","0.004","20","0.032","1000","0.17342134542679438"
"3906","0.004","20","0.032","1000","0.18429882391483418"
"3907","0.004","20","0.032","1000","0.1672375396997684"
"3904","0.004","20","0.032","1000","0.17424178426742176"
"3908","0.004","20","0.032","1000","0.17436214821583446"
"3909","0.004","20","0.032","1000","0.17994097235777545"
"3910","0.004","20","0.032","1000","0.17993782204171946"
"3911","0.004","20","0.032","1000","0.1734548259275881"
"3912","0.004","20","0.032","1000","0.18435768952644768"
"3913","0.004","20","0.032","1000","0.16426461170975198"
"3914","0.004","20","0.032","1000","0.19209450235472939"
"3915","0.004","20","0.032","1000","0.17970685216213303"
"3916","0.004","20","0.032","1000","0.17842880057572091"
"3918","0.004","20","0.032","1000","0.17679466588342155"
"3917","0.004","20","0.032","1000","0.17139876674199"
"3919","0.004","20","0.032","1000","0.1863247562187349"
"3920","0.004","20","0.032","1000","0.16869156048784328"
"3921","0.004","20","0.032","1000","0.18599340206453274"
"3922","0.004","20","0.032","1000","0.16584628883767874"
"3924","0.004","20","0.032","1000","0.18749593491577868"
"3925","0.004","20","0.032","1000","0.1661230422636258"
"3926","0.004","20","0.032","1000","0.17917045862512176"
"3923","0.004","20","0.032","1000","0.17110619922242704"
"3927","0.004","20","0.032","1000","0.17295934519784298"
"3928","0.004","20","0.032","1000","0.17319228163533862"
"3929","0.004","20","0.032","1000","0.18010751538727648"
"3930","0.004","20","0.032","1000","0.16540999648629431"
"3932","0.004","20","0.032","1000","0.1732681136797465"
"3931","0.004","20","0.032","1000","0.17702595126272538"
"3933","0.004","20","0.032","1000","0.17652310755772924"
"3935","0.004","20","0.032","1000","0.1822982539297283"
"3936","0.004","20","0.032","1000","0.17814113087227273"
"3934","0.004","20","0.032","1000","0.18109932556408886"
"3937","0.004","20","0.032","1000","0.16209048583799024"
"3938","0.004","20","0.032","1000","0.18495630784248757"
"3939","0.004","20","0.032","1000","0.16292673045674533"
"3940","0.004","20","0.032","1000","0.18138053460511297"
"3941","0.004","20","0.032","1000","0.18556906989071942"
"3943","0.004","20","0.032","1000","0.16814079828240838"
"3942","0.004","20","0.032","1000","0.18250305059654084"
"3944","0.004","20","0.032","1000","0.1604006881560503"
"3945","0.004","20","0.032","1000","0.1645003063514556"
"3946","0.004","20","0.032","1000","0.1772492738110569"
"3948","0.004","20","0.032","1000","0.17642325803025594"
"3947","0.004","20","0.032","1000","0.18510561917392745"
"3949","0.004","20","0.032","1000","0.18503713819928327"
"3950","0.004","20","0.032","1000","0.18156647059167952"
"3951","0.004","20","0.032","1000","0.17880000000000193"
"3954","0.004","20","0.032","1000","0.18596530811668074"
"3953","0.004","20","0.032","1000","0.17949262331371002"
"3952","0.004","20","0.032","1000","0.17860008988563653"
"3955","0.004","20","0.032","1000","0.17875928617694611"
"3956","0.004","20","0.032","1000","0.17911456590876845"
"3957","0.004","20","0.032","1000","0.17792908360802784"
"3960","0.004","20","0.032","1000","0.17160000000000208"
"3958","0.004","20","0.032","1000","0.16253927703480628"
"3959","0.004","20","0.032","1000","0.16650779163463433"
"3961","0.004","20","0.032","1000","0.1747968449099006"
"3962","0.004","20","0.032","1000","0.1640754931288675"
"3963","0.004","20","0.032","1000","0.16562167177371762"
"3966","0.004","20","0.032","1000","0.17090648486114854"
"3964","0.004","20","0.032","1000","0.1786694557895907"
"3965","0.004","20","0.032","1000","0.171985474488742"
"3967","0.004","20","0.032","1000","0.16515078234799868"
"3968","0.004","20","0.032","1000","0.1668811964157631"
"3969","0.004","20","0.032","1000","0.16873733528051832"
"3972","0.004","20","0.032","1000","0.16842023941896012"
"3970","0.004","20","0.032","1000","0.17821483853756595"
"3971","0.004","20","0.032","1000","0.17748089874828638"
"3973","0.004","20","0.032","1000","0.18862956962550173"
"3974","0.004","20","0.032","1000","0.1682297758726403"
"3975","0.004","20","0.032","1000","0.17680429200574793"
"3976","0.004","20","0.032","1000","0.18710567171019424"
"3977","0.004","20","0.032","1000","0.18320000000000208"
"3978","0.004","20","0.032","1000","0.18495004116066804"
"3980","0.004","20","0.032","1000","0.17712084529376054"
"3979","0.004","20","0.032","1000","0.17297337068850976"
"3981","0.004","20","0.032","1000","0.17012053790377604"
"3982","0.004","20","0.032","1000","0.19062711710189933"
"3983","0.004","20","0.032","1000","0.18538012459639547"
"3984","0.004","20","0.032","1000","0.16914108335657946"
"3985","0.004","20","0.032","1000","0.17449770543566917"
"3986","0.004","20","0.032","1000","0.17233816263646295"
"3987","0.004","20","0.032","1000","0.17743298445483457"
"3989","0.004","20","0.032","1000","0.18491038745643587"
"3991","0.004","20","0.032","1000","0.19081076662721075"
"3990","0.004","20","0.032","1000","0.17478698565100798"
"3992","0.004","20","0.032","1000","0.17867663297955577"
"3988","0.004","20","0.032","1000","0.18241977420173944"
"3993","0.004","20","0.032","1000","0.1891224459082621"
"3994","0.004","20","0.032","1000","0.18081333310552172"
"3997","0.004","20","0.032","1000","0.185744789603967"
"3996","0.004","20","0.032","1000","0.19108302863436002"
"3995","0.004","20","0.032","1000","0.17733506200656995"
"3998","0.004","20","0.032","1000","0.17966352723202936"
"3999","0.004","20","0.032","1000","0.18126777495246607"
"4001","0.004","20","0.035","1000","0.17340285158880975"
"4000","0.004","20","0.032","1000","0.17301814608580263"
"4002","0.004","20","0.035","1000","0.1554889854063598"
"4003","0.004","20","0.035","1000","0.1558180782973794"
"4004","0.004","20","0.035","1000","0.15058192326087144"
"4005","0.004","20","0.035","1000","0.17545000000000185"
"4007","0.004","20","0.035","1000","0.17125000000000185"
"4008","0.004","20","0.035","1000","0.16399702420169585"
"4006","0.004","20","0.035","1000","0.17056514112452056"
"4009","0.004","20","0.035","1000","0.16412156499562305"
"4010","0.004","20","0.035","1000","0.1591784638012146"
"4011","0.004","20","0.035","1000","0.1660216145119476"
"4012","0.004","20","0.035","1000","0.17547570528794804"
"4014","0.004","20","0.035","1000","0.16607124132985746"
"4015","0.004","20","0.035","1000","0.16904633755685983"
"4013","0.004","20","0.035","1000","0.17793649178215604"
"4019","0.004","20","0.035","1000","0.16833795056954454"
"4016","0.004","20","0.035","1000","0.1786442276938445"
"4018","0.004","20","0.035","1000","0.16790005792723234"
"4020","0.004","20","0.035","1000","0.15667559067437967"
"4021","0.004","20","0.035","1000","0.16527753840092602"
"4022","0.004","20","0.035","1000","0.15050000000000155"
"4017","0.004","20","0.035","1000","0.15823583494999732"
"4024","0.004","20","0.035","1000","0.17343464321443294"
"4026","0.004","20","0.035","1000","0.17283259603362872"
"4027","0.004","20","0.035","1000","0.15213472456602303"
"4023","0.004","20","0.035","1000","0.17195000000000188"
"4028","0.004","20","0.035","1000","0.14893915937461738"
"4025","0.004","20","0.035","1000","0.1600768835060989"
"4029","0.004","20","0.035","1000","0.16850544299904288"
"4031","0.004","20","0.035","1000","0.16137730729989672"
"4030","0.004","20","0.035","1000","0.16984266345503438"
"4032","0.004","20","0.035","1000","0.1531691995995557"
"4033","0.004","20","0.035","1000","0.16904859362712943"
"4034","0.004","20","0.035","1000","0.1666878243064133"
"4035","0.004","20","0.035","1000","0.17338807264731151"
"4037","0.004","20","0.035","1000","0.1574904085911873"
"4036","0.004","20","0.035","1000","0.1605037491352309"
"4038","0.004","20","0.035","1000","0.1647379721478598"
"4040","0.004","20","0.035","1000","0.15423386565755146"
"4041","0.004","20","0.035","1000","0.1580408644666761"
"4039","0.004","20","0.035","1000","0.17565095322041022"
"4042","0.004","20","0.035","1000","0.15873222052071606"
"4043","0.004","20","0.035","1000","0.1492753525276815"
"4044","0.004","20","0.035","1000","0.15995888829974106"
"4045","0.004","20","0.035","1000","0.1678140117998986"
"4046","0.004","20","0.035","1000","0.16799316546176166"
"4047","0.004","20","0.035","1000","0.15675359599988709"
"4048","0.004","20","0.035","1000","0.16215724738026255"
"4050","0.004","20","0.035","1000","0.1737286127259216"
"4049","0.004","20","0.035","1000","0.16093205088055343"
"4051","0.004","20","0.035","1000","0.1672154839590862"
"4052","0.004","20","0.035","1000","0.1635986125082127"
"4053","0.004","20","0.035","1000","0.15049513771575082"
"4055","0.004","20","0.035","1000","0.162753777438229"
"4054","0.004","20","0.035","1000","0.17079569128847144"
"4056","0.004","20","0.035","1000","0.15684401210838908"
"4057","0.004","20","0.035","1000","0.15066592405072135"
"4059","0.004","20","0.035","1000","0.1718136820705603"
"4060","0.004","20","0.035","1000","0.1773081506203667"
"4058","0.004","20","0.035","1000","0.15863527223196403"
"4061","0.004","20","0.035","1000","0.1717500000000019"
"4062","0.004","20","0.035","1000","0.16716625406682017"
"4064","0.004","20","0.035","1000","0.16736311984891614"
"4066","0.004","20","0.035","1000","0.17589971060458007"
"4065","0.004","20","0.035","1000","0.1605916348327992"
"4067","0.004","20","0.035","1000","0.17085274451607188"
"4069","0.004","20","0.035","1000","0.1487203187910849"
"4070","0.004","20","0.035","1000","0.16825000000000173"
"4063","0.004","20","0.035","1000","0.14615916512292376"
"4068","0.004","20","0.035","1000","0.16578909963176372"
"4071","0.004","20","0.035","1000","0.17160000000000158"
"4072","0.004","20","0.035","1000","0.15249769309928266"
"4073","0.004","20","0.035","1000","0.15216691960169573"
"4074","0.004","20","0.035","1000","0.16822315112084346"
"4077","0.004","20","0.035","1000","0.16420335356288512"
"4076","0.004","20","0.035","1000","0.15331145401043847"
"4075","0.004","20","0.035","1000","0.15861601364401837"
"4078","0.004","20","0.035","1000","0.15143356822216997"
"4079","0.004","20","0.035","1000","0.14912629091250787"
"4080","0.004","20","0.035","1000","0.172409597184619"
"4081","0.004","20","0.035","1000","0.17012909759436293"
"4082","0.004","20","0.035","1000","0.15134635869304797"
"4083","0.004","20","0.035","1000","0.15645766809652534"
"4084","0.004","20","0.035","1000","0.17726411812099857"
"4087","0.004","20","0.035","1000","0.16065000000000168"
"4086","0.004","20","0.035","1000","0.16142709313633502"
"4088","0.004","20","0.035","1000","0.15300073982498438"
"4090","0.004","20","0.035","1000","0.15001925957120843"
"4089","0.004","20","0.035","1000","0.16225432976779944"
"4085","0.004","20","0.035","1000","0.16550532371746887"
"4091","0.004","20","0.035","1000","0.1552500000000015"
"4092","0.004","20","0.035","1000","0.15278679819012947"
"4093","0.004","20","0.035","1000","0.16543529349059008"
"4095","0.004","20","0.035","1000","0.1501071352023812"
"4094","0.004","20","0.035","1000","0.15766444464006624"
"4096","0.004","20","0.035","1000","0.16384858918195394"
"4099","0.004","20","0.035","1000","0.16957746247117048"
"4098","0.004","20","0.035","1000","0.15196073371587915"
"4097","0.004","20","0.035","1000","0.16047177118055453"
"4100","0.004","20","0.035","1000","0.1676961643331841"
"4101","0.004","20","0.038","1000","0.14571585919906532"
"4102","0.004","20","0.038","1000","0.15904896853547115"
"4104","0.004","20","0.038","1000","0.14378169514115696"
"4105","0.004","20","0.038","1000","0.1602197308986853"
"4107","0.004","20","0.038","1000","0.15180023828329423"
"4106","0.004","20","0.038","1000","0.14440000000000147"
"4108","0.004","20","0.038","1000","0.14062180776560115"
"4103","0.004","20","0.038","1000","0.14272201627891118"
"4109","0.004","20","0.038","1000","0.1414347593954522"
"4110","0.004","20","0.038","1000","0.14076013081705785"
"4112","0.004","20","0.038","1000","0.13829803480298924"
"4111","0.004","20","0.038","1000","0.13823177317129573"
"4115","0.004","20","0.038","1000","0.14656792385221462"
"4114","0.004","20","0.038","1000","0.1402447575341726"
"4113","0.004","20","0.038","1000","0.14440000000000155"
"4117","0.004","20","0.038","1000","0.1534447051439385"
"4118","0.004","20","0.038","1000","0.15369226461861413"
"4116","0.004","20","0.038","1000","0.1602856564743331"
"4119","0.004","20","0.038","1000","0.15563459652372252"
"4120","0.004","20","0.038","1000","0.1482891630324395"
"4121","0.004","20","0.038","1000","0.13829400615972803"
"4122","0.004","20","0.038","1000","0.14493586388079707"
"4123","0.004","20","0.038","1000","0.15774688627859343"
"4124","0.004","20","0.038","1000","0.1537260404397504"
"4125","0.004","20","0.038","1000","0.1492949543816996"
"4127","0.004","20","0.038","1000","0.1405558995546497"
"4128","0.004","20","0.038","1000","0.14071055332507024"
"4129","0.004","20","0.038","1000","0.15863673802601502"
"4126","0.004","20","0.038","1000","0.16296483575868256"
"4130","0.004","20","0.038","1000","0.15558906808827622"
"4131","0.004","20","0.038","1000","0.1522000000000016"
"4132","0.004","20","0.038","1000","0.15908638161841226"
"4134","0.004","20","0.038","1000","0.15414077574843946"
"4133","0.004","20","0.038","1000","0.156450316907137"
"4135","0.004","20","0.038","1000","0.15447013352504033"
"4136","0.004","20","0.038","1000","0.15898262870130658"
"4139","0.004","20","0.038","1000","0.15035514242106723"
"4137","0.004","20","0.038","1000","0.1396959518125361"
"4138","0.004","20","0.038","1000","0.14420000000000155"
"4140","0.004","20","0.038","1000","0.14982282240522232"
"4141","0.004","20","0.038","1000","0.15762854336836601"
"4142","0.004","20","0.038","1000","0.14700000000000146"
"4143","0.004","20","0.038","1000","0.14900000000000155"
"4144","0.004","20","0.038","1000","0.14180000000000154"
